kategori,subkategori,sub_subkategori,tarif_pct,tarif_efektif_pct
Pertukangan,Alat Keselamatan,Safety Cone,10.00,8.00
Pertukangan,Alat Keselamatan,Safety Glasses,10.00,8.00
Pertukangan,Alat Keselamatan,Safety Glove,10.00,8.00
Pertukangan,Alat Keselamatan,Safety Helmet,10.00,8.00
Pertukangan,Alat Keselamatan,Safety Mask,10.00,8.00
Pertukangan,Alat Keselamatan,Topeng & Helm Las,10.00,8.00
Pertukangan,Alat Keselamatan,Wearpack,10.00,8.00
Pertukangan,Alat Perkebunan,,10.00,8.00
Pertukangan,Alat Perkebunan,Alat Semprot Hama,10.00,8.00
Pertukangan,Alat Perkebunan,Cangkul,10.00,8.00
Pertukangan,Alat Perkebunan,Mesin Blower,10.00,8.00
Pertukangan,Alat Perkebunan,Mesin Fogging,10.00,8.00
Pertukangan,Alat Perkebunan,Mesin Traktor,10.00,8.00
Pertukangan,Alat Perkebunan,Pisau Sabit,10.00,8.00
Pertukangan,Alat Perkebunan,Sekop,10.00,8.00
Pertukangan,Alat Perkebunan,Sprinkler,10.00,8.00
Pertukangan,Alat Ukur Industri,,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Arus Air,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Arus Listrik,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Berat,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Dimensi,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Intensitas Cahaya,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Intensitas Suara,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Kecepatan Rotasi,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Kelembaban,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Kualitas Udara,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Tekanan,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Temperatur,10.00,8.00
Pertukangan,Alat Ukur Industri,Pengukur Tingkat Keasaman,10.00,8.00
Pertukangan,Baut & Mur Pengencang,,10.00,8.00
Pertukangan,Baut & Mur Pengencang,Baut,10.00,8.00
Pertukangan,Baut & Mur Pengencang,Hook,10.00,8.00
Pertukangan,Baut & Mur Pengencang,Mur,10.00,8.00
Pertukangan,Baut & Mur Pengencang,Ring Plat,10.00,8.00
Pertukangan,Baut & Mur Pengencang,Rivet,10.00,8.00
Pertukangan,Baut & Mur Pengencang,Skrup,10.00,8.00
Pertukangan,Cat & Perlengkapan,,10.00,8.00
Pertukangan,Cat & Perlengkapan,Cat Kayu,10.00,8.00
Pertukangan,Cat & Perlengkapan,Cat Pelapis,10.00,8.00
Pertukangan,Cat & Perlengkapan,Cat Semprot,10.00,8.00
Pertukangan,Cat & Perlengkapan,Cat Tembok,10.00,8.00
Pertukangan,Cat & Perlengkapan,Kuas Cat,10.00,8.00
Pertukangan,Cat & Perlengkapan,Plamir,10.00,8.00
Pertukangan,Cat & Perlengkapan,Roller Cat,10.00,8.00
Pertukangan,Cat & Perlengkapan,Thinner,10.00,8.00
Pertukangan,Cat & Perlengkapan,Wallpaper,10.00,8.00
Pertukangan,Generator & Genset,,10.00,8.00
Pertukangan,Gerobak,,7.50,7.50
Pertukangan,Hand Tools,,10.00,8.00
Pertukangan,Hand Tools,Alat Penjepit,10.00,8.00
Pertukangan,Hand Tools,Blow Torch,10.00,8.00
Pertukangan,Hand Tools,Gergaji,10.00,8.00
Pertukangan,Hand Tools,Gunting Pipa,10.00,8.00
Pertukangan,Hand Tools,Kapak,10.00,8.00
Pertukangan,Hand Tools,Kertas Amplas,10.00,8.00
Pertukangan,Hand Tools,Kunci Inggris,10.00,8.00
Pertukangan,Hand Tools,Kunci L,10.00,8.00
Pertukangan,Hand Tools,Kunci Ring Pas,10.00,8.00
Pertukangan,Hand Tools,Kunci Shock,10.00,8.00
Pertukangan,Hand Tools,Kunci T,10.00,8.00
Pertukangan,Hand Tools,Mata Obeng,10.00,8.00
Pertukangan,Hand Tools,Obeng,10.00,8.00
Pertukangan,Hand Tools,Palu,10.00,8.00
Pertukangan,Hand Tools,Pinset,10.00,8.00
Pertukangan,Hand Tools,Sendok Semen,10.00,8.00
Pertukangan,Hand Tools,Staples Gun,4.25,4.25
Pertukangan,Hand Tools,Tang,10.00,8.00
Pertukangan,Hand Tools,Tang Crimping,10.00,8.00
Pertukangan,Hand Tools,Tang Potong,10.00,8.00
Pertukangan,Hand Tools,Tool Kit Set,10.00,8.00
Pertukangan,Hand Tools,Treker,10.00,8.00
Pertukangan,Industrial Material,,10.00,8.00
Pertukangan,Industrial Material,Biji Plastik,10.00,8.00
Pertukangan,Industrial Material,Kaporit,10.00,8.00
Pertukangan,Industrial Material,Resin,10.00,8.00
Pertukangan,Industrial Material,Rubber Sheet,10.00,8.00
Pertukangan,Lampu,,10.00,8.00
Pertukangan,Lampu,Bohlam,10.00,8.00
Pertukangan,Lampu,Fitting Lampu,10.00,8.00
Pertukangan,Lampu,Lampu Baca,10.00,8.00
Pertukangan,Lampu,Lampu Darurat,10.00,8.00
Pertukangan,Lampu,Lampu Dinding,10.00,8.00
Pertukangan,Lampu,Lampu Gantung,10.00,8.00
Pertukangan,Lampu,Lampu Hias,10.00,8.00
Pertukangan,Lampu,Lampu Meja,10.00,8.00
Pertukangan,Lampu,Lampu Proyektor,10.00,8.00
Pertukangan,Lampu,Lampu Tidur,10.00,8.00
Pertukangan,Lampu,Senter,10.00,8.00
Pertukangan,Lampu,Smart Lamp,10.00,8.00
Pertukangan,Ledeng,,10.00,8.00
Pertukangan,Ledeng,Bath Tub,10.00,8.00
Pertukangan,Ledeng,Filter Keran Air,10.00,8.00
Pertukangan,Ledeng,Fitting Pipa,10.00,8.00
Pertukangan,Ledeng,Foot Valve & Klep,10.00,8.00
Pertukangan,Ledeng,Jet Shower Toilet,10.00,8.00
Pertukangan,Ledeng,Kepala Shower Mandi,10.00,8.00
Pertukangan,Ledeng,Keran Air,10.00,8.00
Pertukangan,Ledeng,Kloset,10.00,8.00
Pertukangan,Ledeng,Lem Pipa,10.00,8.00
Pertukangan,Ledeng,Pembersih Saluran Air,10.00,8.00
Pertukangan,Ledeng,Pipa PVC,10.00,8.00
Pertukangan,Ledeng,Pompa Air,10.00,8.00
Pertukangan,Ledeng,Saringan Got,10.00,8.00
Pertukangan,Ledeng,Selang Shower,10.00,8.00
Pertukangan,Ledeng,Septic Tank,10.00,8.00
Pertukangan,Ledeng,Shower Holder,10.00,8.00
Pertukangan,Ledeng,Tiang Shower,10.00,8.00
Pertukangan,Ledeng,Toren Air,10.00,8.00
Pertukangan,Ledeng,Washtafel,10.00,8.00
Pertukangan,Ledeng,Water Heater,4.25,4.25
Pertukangan,Machinery,,10.00,8.00
Pertukangan,Machinery,Mesin Bandsaw,10.00,8.00
Pertukangan,Machinery,Mesin Bending,10.00,8.00
Pertukangan,Machinery,Mesin Bubut,10.00,8.00
Pertukangan,Machinery,Mesin Milling,10.00,8.00
Pertukangan,Machinery,Mesin Produksi,10.00,8.00
Pertukangan,Material Bangunan,,10.00,8.00
Pertukangan,Material Bangunan,Asbes,10.00,8.00
Pertukangan,Material Bangunan,Baja,10.00,8.00
Pertukangan,Material Bangunan,Batako,10.00,8.00
Pertukangan,Material Bangunan,Batu,10.00,8.00
Pertukangan,Material Bangunan,Batu Bata,10.00,8.00
Pertukangan,Material Bangunan,Besi,10.00,8.00
Pertukangan,Material Bangunan,Beton,10.00,8.00
Pertukangan,Material Bangunan,Digital Lock,10.00,8.00
Pertukangan,Material Bangunan,Engsel,10.00,8.00
Pertukangan,Material Bangunan,Gagang Pintu,10.00,8.00
Pertukangan,Material Bangunan,Gembok,10.00,8.00
Pertukangan,Material Bangunan,Genteng,10.00,8.00
Pertukangan,Material Bangunan,Granit,10.00,8.00
Pertukangan,Material Bangunan,Grendel,10.00,8.00
Pertukangan,Material Bangunan,Jendela,10.00,8.00
Pertukangan,Material Bangunan,Kaca,10.00,8.00
Pertukangan,Material Bangunan,Kawat,10.00,8.00
Pertukangan,Material Bangunan,Kayu,10.00,8.00
Pertukangan,Material Bangunan,Keramik Lantai,10.00,8.00
Pertukangan,Material Bangunan,Kusen Pintu,10.00,8.00
Pertukangan,Material Bangunan,Lantai Kayu,10.00,8.00
Pertukangan,Material Bangunan,Paku,10.00,8.00
Pertukangan,Material Bangunan,Pasir,10.00,8.00
Pertukangan,Material Bangunan,Semen,10.00,8.00
Pertukangan,Material Bangunan,Soda Api,10.00,8.00
Pertukangan,Material Bangunan,Tanah,10.00,8.00
Pertukangan,Material Bangunan,Triplek,10.00,8.00
Pertukangan,Motors & Power Transmission,,10.00,8.00
Pertukangan,Motors & Power Transmission,Dinamo & Motor,10.00,8.00
Pertukangan,Motors & Power Transmission,Industrial Fan,5.75,5.75
Pertukangan,Motors & Power Transmission,Motor Starter,10.00,8.00
Pertukangan,Motors & Power Transmission,Transmission Belt,7.50,7.50
Pertukangan,Otomasi Industrial,,10.00,8.00
Pertukangan,Otomasi Industrial,Capacitor,10.00,8.00
Pertukangan,Otomasi Industrial,Circuit Breaker,10.00,8.00
Pertukangan,Otomasi Industrial,Contactor,10.00,8.00
Pertukangan,Otomasi Industrial,Digital Counter,10.00,8.00
Pertukangan,Otomasi Industrial,Encoder,10.00,8.00
Pertukangan,Otomasi Industrial,Gas Sensor,10.00,8.00
Pertukangan,Otomasi Industrial,Human Machine Interface,10.00,8.00
Pertukangan,Otomasi Industrial,Indikator Temperatur,10.00,8.00
Pertukangan,Otomasi Industrial,Industrial Plug,10.00,8.00
Pertukangan,Otomasi Industrial,Industrial Socket,10.00,8.00
Pertukangan,Otomasi Industrial,Level Sensor,10.00,8.00
Pertukangan,Otomasi Industrial,Limit Switch,10.00,8.00
Pertukangan,Otomasi Industrial,PID controller,10.00,8.00
Pertukangan,Otomasi Industrial,PLC,10.00,8.00
Pertukangan,Otomasi Industrial,Photoelectric Sensor,10.00,8.00
Pertukangan,Otomasi Industrial,Pilot Light,10.00,8.00
Pertukangan,Otomasi Industrial,Push Button,10.00,8.00
Pertukangan,Otomasi Industrial,Relay,10.00,8.00
Pertukangan,Otomasi Industrial,Remote IO,10.00,8.00
Pertukangan,Otomasi Industrial,SMPS,10.00,8.00
Pertukangan,Otomasi Industrial,Sensor Proximity,10.00,8.00
Pertukangan,Otomasi Industrial,Signal Beacon,10.00,8.00
Pertukangan,Otomasi Industrial,Signal Towers,10.00,8.00
Pertukangan,Perangkat Keamanan,,10.00,8.00
Pertukangan,Perangkat Keamanan,Access Control Door,4.25,4.25
Pertukangan,Perangkat Keamanan,Alarm,10.00,8.00
Pertukangan,Perangkat Keamanan,Metal Detector,10.00,8.00
Pertukangan,Perangkat Keamanan,Motion Detector,10.00,8.00
Pertukangan,Perangkat Keamanan,Smoke Detector,10.00,8.00
Pertukangan,Perangkat Keamanan,Spare Part,10.00,8.00
Pertukangan,Perlengkapan Las,,10.00,8.00
Pertukangan,Perlengkapan Las,Generator Las,10.00,8.00
Pertukangan,Perlengkapan Las,Kawat Las,10.00,8.00
Pertukangan,Perlengkapan Las,Mesin Las,10.00,8.00
Pertukangan,Perlengkapan Las,Pasta Solder,10.00,8.00
Pertukangan,Perlengkapan Las,Solder,10.00,8.00
Pertukangan,Perlengkapan Las,Soldering Kit,10.00,8.00
Pertukangan,Perlengkapan Las,Timah Solder,10.00,8.00
Pertukangan,Perlengkapan Listrik,,10.00,8.00
Pertukangan,Perlengkapan Listrik,Adaptor,5.75,5.75
Pertukangan,Perlengkapan Listrik,Anti Petir,10.00,8.00
Pertukangan,Perlengkapan Listrik,Bel,10.00,8.00
Pertukangan,Perlengkapan Listrik,Insulator,10.00,8.00
Pertukangan,Perlengkapan Listrik,Isolasi Listrik,10.00,8.00
Pertukangan,Perlengkapan Listrik,Kabel Roll,4.25,4.25
Pertukangan,Perlengkapan Listrik,Komponen Listrik,10.00,8.00
Pertukangan,Perlengkapan Listrik,MCB,10.00,8.00
Pertukangan,Perlengkapan Listrik,Pelindung Kabel Spiral,4.25,4.25
Pertukangan,Perlengkapan Listrik,Pengaman Stop Kontak,10.00,8.00
Pertukangan,Perlengkapan Listrik,Penghemat Listrik,10.00,8.00
Pertukangan,Perlengkapan Listrik,Power Supply,10.00,8.00
Pertukangan,Perlengkapan Listrik,Saklar,10.00,8.00
Pertukangan,Perlengkapan Listrik,Steker,10.00,8.00
Pertukangan,Perlengkapan Listrik,Stop Kontak,10.00,8.00
Pertukangan,Perlengkapan Listrik,Stun Gun,10.00,8.00
Pertukangan,Pneumatic,,10.00,8.00
Pertukangan,Pneumatic,Actuator Pneumatic,10.00,8.00
Pertukangan,Pneumatic,Fitting Pneumatic,10.00,8.00
Pertukangan,Pneumatic,Kompresor Udara,10.00,8.00
Pertukangan,Pneumatic,Pengatur Kecepatan,10.00,8.00
Pertukangan,Pneumatic,Pompa Angin,10.00,8.00
Pertukangan,Pneumatic,Regulator Pneumatic,10.00,8.00
Pertukangan,Pneumatic,Silinder Pneumatic,10.00,8.00
Pertukangan,Pneumatic,Spray & Air Gun,10.00,8.00
Pertukangan,Pneumatic,Switch Pneumatic,10.00,8.00
Pertukangan,Pneumatic,Vacuum Pneumatic,10.00,8.00
Pertukangan,Power Tools,,10.00,8.00
Pertukangan,Power Tools,Gergaji Listrik,10.00,8.00
Pertukangan,Power Tools,Hot Gun,10.00,8.00
Pertukangan,Power Tools,Mata Bor,10.00,8.00
Pertukangan,Power Tools,Mata Gerinda,10.00,8.00
Pertukangan,Power Tools,Mesin Amplas,10.00,8.00
Pertukangan,Power Tools,Mesin Biscuit Jointer,10.00,8.00
Pertukangan,Power Tools,Mesin Bobok,10.00,8.00
Pertukangan,Power Tools,Mesin Bor,10.00,8.00
Pertukangan,Power Tools,Mesin Gerinda,10.00,8.00
Pertukangan,Power Tools,Mesin Mixer Cat,10.00,8.00
Pertukangan,Power Tools,Mesin Multi Oskilasi,10.00,8.00
Pertukangan,Power Tools,Mesin Pemoles,10.00,8.00
Pertukangan,Power Tools,Mesin Serut Kayu,10.00,8.00
Pertukangan,Tape & Sealant Perekat,,10.00,8.00
Pertukangan,Tape & Sealant Perekat,Lem Material,10.00,8.00
Pertukangan,Tape & Sealant Perekat,Lem Talang,10.00,8.00
Pertukangan,Tape & Sealant Perekat,Lem Tembak,10.00,8.00
Pertukangan,Tenaga Surya,,10.00,8.00
Pertukangan,Tenaga Surya,Solar Cables,10.00,8.00
Pertukangan,Tenaga Surya,Solar Charge Controller,10.00,8.00
Pertukangan,Tenaga Surya,Solar Inverter,10.00,8.00
Pertukangan,Tenaga Surya,Solar Panel,10.00,8.00
Properti,,,7.50,7.50
Properti,Booking Fee Properti,,7.50,7.50
Properti,Booking Fee Properti,Apartemen Booking Fee,7.50,7.50
Properti,Booking Fee Properti,Gedung Booking Fee,7.50,7.50
Properti,Booking Fee Properti,Ruko Booking Fee,7.50,7.50
Properti,Booking Fee Properti,Rumah Booking Fee,7.50,7.50
Properti,Booking Fee Properti,Tanah Booking Fee,7.50,7.50
Properti,Booking Fee Properti,Villa Booking Fee,7.50,7.50
Properti,Full Payment Properti,,7.50,7.50
Properti,Full Payment Properti,Apartemen Full Payment,7.50,7.50
Properti,Full Payment Properti,Gedung Full Payment,7.50,7.50
Properti,Full Payment Properti,Ruko Full Payment,7.50,7.50
Properti,Full Payment Properti,Rumah Full Payment,7.50,7.50
Properti,Full Payment Properti,Tanah Full Payment,7.50,7.50
Properti,Full Payment Properti,Villa Full Payment,7.50,7.50
Properti,Sewa Properti,,7.50,7.50
Properti,Sewa Properti,Apartemen Sewa,7.50,7.50
Properti,Sewa Properti,Gedung Sewa,7.50,7.50
Properti,Sewa Properti,Kos - Kosan,7.50,7.50
Properti,Sewa Properti,Ruko Sewa,7.50,7.50
Properti,Sewa Properti,Rumah Sewa,7.50,7.50
Properti,Sewa Properti,Tanah Sewa,7.50,7.50
Properti,Sewa Properti,Villa Sewa,7.50,7.50
"Tiket, Travel, Voucher",,,10.00,8.00
"Tiket, Travel, Voucher",Dokumen Perjalanan,,10.00,8.00
"Tiket, Travel, Voucher",Dokumen Perjalanan,Asuransi Perjalanan,10.00,8.00
"Tiket, Travel, Voucher",Dokumen Perjalanan,Jasa Pembuatan Visa,10.00,8.00
"Tiket, Travel, Voucher",Paket Tur,,10.00,8.00
"Tiket, Travel, Voucher",Paket Tur,Kapal Pesiar (Cruise),10.00,8.00
"Tiket, Travel, Voucher",Paket Tur,Land Tour,10.00,8.00
"Tiket, Travel, Voucher",Paket Tur,Tur Internasional,10.00,8.00
"Tiket, Travel, Voucher",Paket Tur,Wisata Indonesia,10.00,8.00
"Tiket, Travel, Voucher",Paket Tur,Wisata Religi,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Sim Card Amerika Serikat,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Sim Card Australia & New Zealand,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,"Sim Card China, Hong Kong, Macau",10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Sim Card Eropa,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Sim Card Jepang,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Sim Card Korea,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Sim Card Negara Lainnya,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Sim Card Saudi Arabia,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,"Sim Card Singapore, Malaysia, Thailand",10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Sim Card Taiwan,10.00,8.00
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Wifi Amerika,5.75,5.75
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Wifi Asia,5.75,5.75
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Wifi Australia,5.75,5.75
"Tiket, Travel, Voucher",Sim Card & Wifi Internasional,Wifi Eropa,5.75,5.75
"Tiket, Travel, Voucher",Tiket Atraksi,,10.00,8.00
"Tiket, Travel, Voucher",Tiket Atraksi,Sewa Kostum,10.00,8.00
"Tiket, Travel, Voucher",Tiket Atraksi,Tiket Atraksi Domestik,10.00,8.00
"Tiket, Travel, Voucher",Tiket Atraksi,Tiket Atraksi Internasional,10.00,8.00
"Tiket, Travel, Voucher",Tiket Transportasi,,10.00,8.00
"Tiket, Travel, Voucher",Tiket Transportasi,Sewa Bus,10.00,8.00
"Tiket, Travel, Voucher",Tiket Transportasi,Sewa Mobil,10.00,8.00
"Tiket, Travel, Voucher",Tiket Transportasi,Tiket Rail Pass,10.00,8.00
"Tiket, Travel, Voucher",Voucher Fisik,,1.00,1.00
"Tiket, Travel, Voucher",Voucher Fisik,Travel Voucher,1.00,1.00
"Tiket, Travel, Voucher",Voucher Fisik,Voucher & Gift Card,1.00,1.00
"Tiket, Travel, Voucher",Voucher Fisik,Voucher Agen Travel,1.00,1.00
"Tiket, Travel, Voucher",Voucher Fisik,Voucher Fotografi,1.00,1.00
"Tiket, Travel, Voucher",Voucher Fisik,Voucher Hotel,1.00,1.00
Sayur & Buah Segar,,,0.00,0.00
Sayur & Buah Segar,Bawang,,0.00,0.00
Sayur & Buah Segar,Bawang,Bawang Bombay,0.00,0.00
Sayur & Buah Segar,Bawang,Bawang Clearance,0.00,0.00
Sayur & Buah Segar,Bawang,Bawang Merah,0.00,0.00
Sayur & Buah Segar,Bawang,Bawang Putih,0.00,0.00
Sayur & Buah Segar,Buah,,0.00,0.00
Sayur & Buah Segar,Buah,Alpukat,0.00,0.00
Sayur & Buah Segar,Buah,Anggur,0.00,0.00
Sayur & Buah Segar,Buah,Apel,0.00,0.00
Sayur & Buah Segar,Buah,Bit,0.00,0.00
Sayur & Buah Segar,Buah,Blueberry,0.00,0.00
Sayur & Buah Segar,Buah,Buah Beku,0.00,0.00
Sayur & Buah Segar,Buah,Buah Naga,0.00,0.00
Sayur & Buah Segar,Buah,Buah-Buahan Clearance,0.00,0.00
Sayur & Buah Segar,Buah,Cherry,0.00,0.00
Sayur & Buah Segar,Buah,Durian,0.00,0.00
Sayur & Buah Segar,Buah,Jambu,0.00,0.00
Sayur & Buah Segar,Buah,Jeruk,0.00,0.00
Sayur & Buah Segar,Buah,Jeruk Nipis,0.00,0.00
Sayur & Buah Segar,Buah,Kelapa,0.00,0.00
Sayur & Buah Segar,Buah,Kelengkeng,0.00,0.00
Sayur & Buah Segar,Buah,Kiwi,0.00,0.00
Sayur & Buah Segar,Buah,Kulang Kaling,0.00,0.00
Sayur & Buah Segar,Buah,Kurma,0.00,0.00
Sayur & Buah Segar,Buah,Lemon,0.00,0.00
Sayur & Buah Segar,Buah,Lychee,0.00,0.00
Sayur & Buah Segar,Buah,Mangga,0.00,0.00
Sayur & Buah Segar,Buah,Manggis,0.00,0.00
Sayur & Buah Segar,Buah,Melon,0.00,0.00
Sayur & Buah Segar,Buah,Nanas,0.00,0.00
Sayur & Buah Segar,Buah,Nangka,0.00,0.00
Sayur & Buah Segar,Buah,Peach,0.00,0.00
Sayur & Buah Segar,Buah,Pepaya,0.00,0.00
Sayur & Buah Segar,Buah,Pir,0.00,0.00
Sayur & Buah Segar,Buah,Pisang,0.00,0.00
Sayur & Buah Segar,Buah,Salak,0.00,0.00
Sayur & Buah Segar,Buah,Sawo,0.00,0.00
Sayur & Buah Segar,Buah,Semangka,0.00,0.00
Sayur & Buah Segar,Buah,Sirsak,0.00,0.00
Sayur & Buah Segar,Buah,Strawberry,0.00,0.00
Sayur & Buah Segar,Jamur,,0.00,0.00
Sayur & Buah Segar,Jamur,Jamue Shitake,0.00,0.00
Sayur & Buah Segar,Jamur,Jamur Champignon,0.00,0.00
Sayur & Buah Segar,Jamur,Jamur Enoki,0.00,0.00
Sayur & Buah Segar,Jamur,Jamur Kancing,0.00,0.00
Sayur & Buah Segar,Jamur,Jamur Kuping,0.00,0.00
Sayur & Buah Segar,Jamur,Jamur Shimeji,0.00,0.00
Sayur & Buah Segar,Jamur,Jamur Tiram,0.00,0.00
Sayur & Buah Segar,Paket Sayur,,0.00,0.00
Sayur & Buah Segar,Paket Sayur,Paket Masak,0.00,0.00
Sayur & Buah Segar,Paket Sayur,Paket Sayur,0.00,0.00
Sayur & Buah Segar,Rempah,,0.00,0.00
Sayur & Buah Segar,Rempah,Daun & Rempah Lainnya,0.00,0.00
Sayur & Buah Segar,Rempah,Daun Jeruk,0.00,0.00
Sayur & Buah Segar,Rempah,Daun Kemangi,0.00,0.00
Sayur & Buah Segar,Rempah,Daun Ketumbar,0.00,0.00
Sayur & Buah Segar,Rempah,Daun Pandan,0.00,0.00
Sayur & Buah Segar,Rempah,Daun Salam,0.00,0.00
Sayur & Buah Segar,Rempah,Jahe,0.00,0.00
Sayur & Buah Segar,Rempah,Kemiri,0.00,0.00
Sayur & Buah Segar,Rempah,Kencur,0.00,0.00
Sayur & Buah Segar,Rempah,Kunyit,0.00,0.00
Sayur & Buah Segar,Rempah,Lengkuas,0.00,0.00
Sayur & Buah Segar,Rempah,Rempah Clearance,0.00,0.00
Sayur & Buah Segar,Rempah,Rosemary,0.00,0.00
Sayur & Buah Segar,Rempah,Sereh,0.00,0.00
Sayur & Buah Segar,Sayur,,0.00,0.00
Sayur & Buah Segar,Sayur,Aneka Sayuran Clearance,0.00,0.00
Sayur & Buah Segar,Sayur,Asparagus,0.00,0.00
Sayur & Buah Segar,Sayur,Bayam,0.00,0.00
Sayur & Buah Segar,Sayur,Bengkuang,0.00,0.00
Sayur & Buah Segar,Sayur,Brokoli,0.00,0.00
Sayur & Buah Segar,Sayur,Buncis,0.00,0.00
Sayur & Buah Segar,Sayur,Cabe Hijau,0.00,0.00
Sayur & Buah Segar,Sayur,Cabe Merah,0.00,0.00
Sayur & Buah Segar,Sayur,Cabe Rawit,0.00,0.00
Sayur & Buah Segar,Sayur,Caisim,0.00,0.00
Sayur & Buah Segar,Sayur,Ceciwis,0.00,0.00
Sayur & Buah Segar,Sayur,Daun Bawang,0.00,0.00
Sayur & Buah Segar,Sayur,Daun Singkong,0.00,0.00
Sayur & Buah Segar,Sayur,Edamame,0.00,0.00
Sayur & Buah Segar,Sayur,Jagung,0.00,0.00
Sayur & Buah Segar,Sayur,Jalapeno,0.00,0.00
Sayur & Buah Segar,Sayur,Jantung Pisang,0.00,0.00
Sayur & Buah Segar,Sayur,Jengkol,0.00,0.00
Sayur & Buah Segar,Sayur,Kacang Panjang,0.00,0.00
Sayur & Buah Segar,Sayur,Kailan,0.00,0.00
Sayur & Buah Segar,Sayur,Kale,0.00,0.00
Sayur & Buah Segar,Sayur,Kangkung,0.00,0.00
Sayur & Buah Segar,Sayur,Kembang Kol,0.00,0.00
Sayur & Buah Segar,Sayur,Kentang,0.00,0.00
Sayur & Buah Segar,Sayur,Kol,0.00,0.00
Sayur & Buah Segar,Sayur,Kucai,0.00,0.00
Sayur & Buah Segar,Sayur,Labu,0.00,0.00
Sayur & Buah Segar,Sayur,Leunca,0.00,0.00
Sayur & Buah Segar,Sayur,Lidah Buaya,0.00,0.00
Sayur & Buah Segar,Sayur,Lobak,0.00,0.00
Sayur & Buah Segar,Sayur,Oyong,0.00,0.00
Sayur & Buah Segar,Sayur,Pak Choy,0.00,0.00
Sayur & Buah Segar,Sayur,Paprika,0.00,0.00
Sayur & Buah Segar,Sayur,Pare,0.00,0.00
Sayur & Buah Segar,Sayur,Pete,0.00,0.00
Sayur & Buah Segar,Sayur,Sawi,0.00,0.00
Sayur & Buah Segar,Sayur,Sayuran Beku,0.00,0.00
Sayur & Buah Segar,Sayur,Selada,0.00,0.00
Sayur & Buah Segar,Sayur,Seledri,0.00,0.00
Sayur & Buah Segar,Sayur,Tauge,0.00,0.00
Sayur & Buah Segar,Sayur,Terong,0.00,0.00
Sayur & Buah Segar,Sayur,Timun,0.00,0.00
Sayur & Buah Segar,Sayur,Tomat,0.00,0.00
Sayur & Buah Segar,Sayur,Ubi,0.00,0.00
Sayur & Buah Segar,Sayur,Wortel,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,Tahu Cina,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,Tahu Kuning,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,Tahu Putih,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,Tahu Susu,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,Tahu Sutra,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,Tempe,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,Tempe Mendoan,0.00,0.00
Sayur & Buah Segar,Tahu & Tempe,Tofu,0.00,0.00
Hadiah,,,0.00,0.00
Bumbu Masakan,,,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,Bahan Puding & Agar - Agar,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,Baking Powder,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,Baking Soda,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,Coklat Bubuk,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,Coklat Masak,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,Pastry & Olahan Tepung Lainnya,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,Perisa Makanan,0.00,0.00
Bumbu Masakan,Bahan Roti & Kue,Pewarna Makanan,0.00,0.00
